datetime,SPX_ret_1m,SPX_ret_mean_5m,SPX_ret_std_5m,SPX_amt_mean_ratio_5m,SPX_amt_std_ratio_5m,SPX_ret_mean_10m,SPX_ret_std_10m,SPX_amt_mean_ratio_10m,SPX_amt_std_ratio_10m,SPX_ret_mean_20m,SPX_ret_std_20m,SPX_amt_mean_ratio_20m,SPX_amt_std_ratio_20m,SPX_ret_mean_30m,SPX_ret_std_30m,SPX_amt_mean_ratio_30m,SPX_amt_std_ratio_30m,SPX_ret_mean_60m,SPX_ret_std_60m,SPX_amt_mean_ratio_60m,SPX_amt_std_ratio_60m,NDX_ret_1m,NDX_ret_mean_5m,NDX_ret_std_5m,NDX_amt_mean_ratio_5m,NDX_amt_std_ratio_5m,NDX_ret_mean_10m,NDX_ret_std_10m,NDX_amt_mean_ratio_10m,NDX_amt_std_ratio_10m,NDX_ret_mean_20m,NDX_ret_std_20m,NDX_amt_mean_ratio_20m,NDX_amt_std_ratio_20m,NDX_ret_mean_30m,NDX_ret_std_30m,NDX_amt_mean_ratio_30m,NDX_amt_std_ratio_30m,NDX_ret_mean_60m,NDX_ret_std_60m,NDX_amt_mean_ratio_60m,NDX_amt_std_ratio_60m,DJI_ret_1m,DJI_ret_mean_5m,DJI_ret_std_5m,DJI_amt_mean_ratio_5m,DJI_amt_std_ratio_5m,DJI_ret_mean_10m,DJI_ret_std_10m,DJI_amt_mean_ratio_10m,DJI_amt_std_ratio_10m,DJI_ret_mean_20m,DJI_ret_std_20m,DJI_amt_mean_ratio_20m,DJI_amt_std_ratio_20m,DJI_ret_mean_30m,DJI_ret_std_30m,DJI_amt_mean_ratio_30m,DJI_amt_std_ratio_30m,DJI_ret_mean_60m,DJI_ret_std_60m,DJI_amt_mean_ratio_60m,DJI_amt_std_ratio_60m
2018-11-30,0.01785935665477978,0.0038070110874385277,0.04270588706633753,0.8734468414926986,0.17122305672070168,-0.0017627261925171945,0.03345644132764542,0.8411030208015052,0.12982730217949692,0.008166665422672997,0.027426411175511003,0.7875684299120591,0.15095601920869536,0.0095014420966873,0.024753714215355146,0.7562924692420722,0.14739950951953545,0.007504226292384919,0.028820310679364147,0.6720848687037955,0.1598506162502456,0.0033726354108472023,-0.003576066442354131,0.05521451216065168,0.9771565674906414,0.11809161986648034,-0.0002627001614659452,0.042622742128978236,0.9448846115149167,0.10829944909379521,0.011410668261010948,0.03522923369058143,0.8334663059113622,0.16032692264912585,0.013702011042812212,0.032497121914146214,0.7442840663417055,0.1876785212915058,0.010538112996752617,0.0361263353694925,0.6236398704157468,0.19163588836402604,0.016830116859675393,0.01076894695085675,0.036495915040401616,0.7557537731504487,0.19632300667442928,-0.0018960554835194098,0.032018054240389816,0.7922183374650694,0.15448723821035643,0.011033868519101386,0.028469949006987866,0.7318867594628496,0.17582913112420948,0.01247090658872659,0.02660443685760054,0.5962075236909761,0.26247001966985234,0.008186531962933707,0.0304313210957661,0.3818593199304562,0.2854211675580466
2018-12-31,-0.09177689467997252,-0.021752679083135808,0.05506175732553054,1.2432733293328906,0.2878542212380659,-0.007045678472577676,0.04283658613133955,1.216087880669751,0.20533009786476095,0.003123260251231641,0.035371036531215025,1.1682162680480424,0.2249557623518251,0.0064118482326840694,0.03088732660568067,1.1189633029346493,0.21999822547975265,0.0055818981814612775,0.031457033079418203,1.006327421205866,0.22787868274282402,-0.094844343009027,-0.02684543538568269,0.06555191737174684,1.2619179908473293,0.20868160648365539,-0.007878813759774072,0.05204336177812189,1.2370436812519694,0.1666367505360653,0.005519300238569241,0.0423288647522364,1.1189497740517869,0.20790075844436495,0.011250441471946279,0.037601761486691594,1.0015619216603708,0.2462561323728569,0.008478297115047311,0.0385150266389821,0.8419645431005327,0.2507571099073688,-0.08657530324207696,-0.015971023824426344,0.04976658065324552,1.3183909566529814,0.39886722519963363,-0.006269771235088284,0.04017935972169685,1.3802504063004617,0.30172100796102524,0.006034130843845071,0.03585213331975182,1.3365504216621034,0.32275864943404536,0.009317471804679364,0.032173115346388795,1.111352543030376,0.4596873820605261,0.006235676324473976,0.03264926248652302,0.7114454097036627,0.5188948623147158
2019-01-31,0.07868440166582613,-0.01206844100532023,0.0689931527088113,0.8803965455594533,0.17062719084352712,0.0035112115540606005,0.04984012951272915,0.8174328269147231,0.1447351975335687,0.0064786677722065145,0.03919180373700285,0.7661733762225973,0.15521589253326573,0.007847668263101093,0.0332055954851041,0.7364248073437323,0.15039944647754308,0.007486353308488573,0.03236836937808868,0.6596265191973619,0.1535502870923337,0.09742776041862511,-0.018771822308919696,0.07947649908686659,0.8787958255039495,0.14082815637884924,0.00474529445495252,0.06095001905535858,0.8213274062321391,0.12441268493000619,0.009143003970486846,0.046932071948161284,0.7477237280223196,0.14645469139428116,0.01229910902142645,0.0395676804012441,0.6698351734231346,0.16977291000927874,0.010392241958186775,0.040030305624875175,0.5583802558542612,0.17290048695589438,0.07168414037238158,-0.005959411270288539,0.06260106637413736,0.788392104397863,0.22959011700116094,0.00459868064857144,0.04531450366245239,0.7451152776704175,0.17611464588581963,0.009455637370062914,0.03872317023514095,0.7292179311654209,0.1815584677671887,0.010773218901397668,0.033985149569563826,0.6182934625342069,0.24142189262011907,0.008312988803733053,0.032784241803757934,0.39176695963618685,0.28567152776156657
2019-02-28,0.029728889343927145,-0.006981520621827153,0.07139697933116167,0.9897067360905971,0.1678911694568823,0.0062122229889164824,0.05051966683479923,0.9043384428841234,0.1575405470443765,0.007724423479012243,0.03953061099911096,0.8461291984763781,0.16708819592031954,0.008879272671199308,0.033394397786626846,0.8082018917457883,0.16472864443844903,0.007263217627917999,0.03216408322663047,0.7206417071833404,0.16935880319573657,0.03444088126040867,-0.010325236058197528,0.08309688314403944,0.9485178255178947,0.15264390516189974,0.008149461237446276,0.0616271939851045,0.9042349068502706,0.12222476388156082,0.011333709080605454,0.047044724746149166,0.8152951696948354,0.15598935851999274,0.013117233666290244,0.039769528896821754,0.7311672919342878,0.18130519120854582,0.010136796719290192,0.03982314721215058,0.6017223045282596,0.19127523223077117,0.03665368706821215,-0.0024298958827228658,0.06481875797475718,1.1805535277502681,0.28893467919412386,0.008014948649376385,0.04641241507475773,1.0624862993787938,0.2543636132435786,0.010476797750229245,0.03917784981047273,1.0661416695113306,0.2538106053786188,0.01205171956387355,0.03422031490847259,0.9203547039434539,0.32430551451938694,0.008262624571289323,0.03273753286619804,0.5792728137055596,0.41429679872229924
2019-03-31,0.01792425624958849,0.010484001846829804,0.06242736666085065,1.0901468761796858,0.18174709881026885,0.005843814428416971,0.05040822753853544,1.04467346600656,0.18379967332380154,0.007653194991436574,0.03950984107782244,0.9944306097420649,0.1899352639466454,0.009517896250829501,0.03337750502996597,0.9457258805577992,0.1911963152872757,0.007446419141774022,0.03219345683599505,0.8458030580364789,0.1951342649851774,0.026125358236259277,0.013304458463422653,0.06979014640434428,1.031625644202277,0.15888105140163467,0.005443065055680452,0.060002312486989305,1.014831857606656,0.137475515033024,0.010948722990614917,0.04688220582305793,0.9362545722489535,0.16694855223049573,0.013356480932401072,0.03982736211557851,0.8379414489766095,0.2029625281966567,0.010994406141222081,0.03959982566080891,0.6874649787997442,0.21831611762337752,0.0004892609777742418,0.00781638040719328,0.05906649872081515,1.239433608765305,0.34545052977127805,0.007018111057237608,0.04646114607908448,1.1612412470199778,0.2870288593513666,0.009233116434429273,0.03907509286397998,1.2067703570969026,0.27878142807648415,0.012236010200987864,0.03413989062405286,1.0586064988507062,0.3390919594169503,0.008131955440170587,0.032752904823398786,0.664973324588253,0.4649342990428672
2019-04-30,0.03931349831373798,0.014774830178621445,0.06378360369632807,0.9770116846676266,0.1550639232712671,0.009290920633029987,0.05149897108086984,0.9733749679932883,0.16359243556900688,0.009591548256130811,0.04008953648172084,0.9256286940232145,0.16868088283275492,0.011475868824921916,0.033343931402552804,0.8760619434752848,0.17457254035920122,0.00799829762777942,0.03245450167753727,0.7815745966223059,0.1798667136834828,0.047361258276953366,0.022102183036643887,0.07098746871212405,1.0516592772732969,0.16682853002257264,0.009263058297144878,0.06146352442251902,1.0546035416185013,0.14013974200695065,0.012682424569329382,0.047585722726916774,0.9841772069045676,0.16120167863001927,0.01570614751905033,0.03967969602072924,0.8837828832163961,0.20044538522520236,0.012118881395830753,0.039659566815131,0.719898038788648,0.2275165527976459,0.02561759706840072,0.009573876448938345,0.05953065805247942,0.9953286776620682,0.24826840836992592,0.010171411699897548,0.0465557905873888,1.0119020795763196,0.24376925382649592,0.0103838511171434,0.039208217746978274,1.0436794044273379,0.23850437570812752,0.013391672706450903,0.03398084693620227,0.9377353537860058,0.2615277752645683,0.008434171364992435,0.0328303967946278,0.5865567805306058,0.40063304647255604
2019-05-31,-0.0657777313668354,0.01997466284124887,0.053088713971421016,1.0761753707304953,0.10178255863721197,-0.0008890081209434686,0.055531534928709395,1.0302969505919968,0.17329497738543673,0.005337512759680657,0.04338355730437633,0.9931162990172312,0.16945724513522978,0.008144127051717569,0.03589380403598724,0.9239390354826265,0.1821427958572675,0.006551497437110822,0.03377188232467503,0.8347118069316438,0.18874622528355786,-0.07933406834365553,0.025204237969718178,0.06465599792849194,1.1197029139048893,0.12198116901057438,-0.0008205987079822563,0.0672332002956672,1.0889388804926674,0.1458562171625177,0.00819228545130255,0.05185126837459324,1.0292858912939846,0.15604496554712965,0.012197437514935598,0.04323899529264432,0.9253015894291301,0.20194235556970386,0.010277919701205767,0.04129248837587398,0.7529737723801357,0.23500102001293885,-0.06685507841390403,0.01351792141457293,0.05170720434659333,1.2563440771242402,0.29310324588208514,-0.0012265512049267069,0.050305052599445906,1.2406412045687185,0.31542976836601017,0.006000027029763244,0.042723686210739964,1.310058858573867,0.28727831942311494,0.0093604701947076,0.036095010135964466,1.1891579932429441,0.2974307544673807,0.007182884299341051,0.03423912552491495,0.7446462965586765,0.4969731137447557
2019-06-30,0.0689301639982407,0.018023815307731783,0.05050847660231007,0.7714819114779611,0.1344078285391155,0.0029776871512057768,0.059168784039649355,0.75539099166626,0.13206462711851902,0.007674614206285129,0.045544292379858894,0.7013284212379732,0.13523115509530326,0.00983510710359673,0.037541064340752876,0.6556641847453611,0.1322208082744116,0.007382694641256998,0.034686266006573346,0.5839679291162829,0.1382398084410032,0.07420893706395515,0.020560473298784188,0.058734557245523046,0.6384037995679269,0.20609136192091868,0.0008943254949322465,0.06906729583220414,0.6063958171960511,0.15421120291404086,0.010119239469485519,0.05361237334680492,0.5521247987860545,0.12970795474056918,0.014298895495286401,0.044694591006338824,0.49516885748332606,0.134027757871403,0.010864350831598245,0.041952225340622776,0.39525513189897604,0.14233339413969903,0.07192903748829238,0.01356690083775509,0.05177614649520509,0.6949232547692853,0.17910801437744334,0.003803744783733276,0.05512797594853493,0.7238776979983473,0.19118273459002866,0.0074269933154017306,0.04447877976855236,0.7310800446230072,0.1689603532697584,0.010644262549644852,0.037632245725480386,0.6690700508743385,0.1677480609669345,0.008272602494881678,0.03524422174139955,0.42129928587244503,0.2791382862387433
2019-07-31,0.013128152166957952,0.014703667872337945,0.050090584692075044,0.9129953642047871,0.162904011092906,0.0038610736252553957,0.05925650440594109,0.9007829655283041,0.14852089180841566,0.00692689042430486,0.04531378379777357,0.8137193573720249,0.15900185626598773,0.009676566902549245,0.03751593385437154,0.7693657907798627,0.15828514115879835,0.007852827691462004,0.03456761236321029,0.6824968433987739,0.1648690560529406,0.02113097815546716,0.017898492677795884,0.05824779374746369,0.9729695466621961,0.30865925021349205,0.0037866283097991783,0.06926842876986458,0.9230514610225843,0.23213386673957823,0.01008848553193753,0.053605528746060505,0.8389933229834116,0.19771865854754814,0.013568715935827588,0.044386790450831784,0.7581797302604034,0.201919288457593,0.011361756828342623,0.04189305082027429,0.6016614696107444,0.21893735758996313,0.009936427890665955,0.008223449002245854,0.05015101103504405,0.9225280142971135,0.23266479246815985,0.0028967765597614934,0.05492430707194956,0.9617628212646409,0.22900855455990887,0.006009325732566795,0.043891292269512466,0.9312623553181206,0.21199268854346995,0.010804294484462861,0.03761821713780963,0.8683353779039276,0.21512703202730968,0.008699005859972754,0.0351044034893052,0.5547978584749303,0.3596707255484985
2019-08-31,-0.018091627240523933,0.00750049117431546,0.05206245556661998,1.3876590198003982,0.3108613349676515,0.008992246510572632,0.05421454795652267,1.3520070565712234,0.2564502567467294,0.005530727532565139,0.04564851086153672,1.2866091227653365,0.22558921428152554,0.00783357399230457,0.03747534790878667,1.199982919295349,0.25024486760804443,0.00692371231112285,0.03450212520380889,1.0764511931577756,0.24779983422737115,-0.025997446136534985,0.007473931803237033,0.061006222400108126,1.5353987051457936,0.5724033268381011,0.010389195133329842,0.061873241774815436,1.4615834620421349,0.4147010205937703,0.008574618103256233,0.054202408407225226,1.392579206781104,0.3117176198735105,0.01145156877347483,0.04471863024361623,1.2499119693024066,0.33322673685216386,0.010125601533887045,0.041882740958541526,1.0010420663607764,0.35437403460847183,-0.017159976519694697,0.004693601502752065,0.05143611849014769,1.5992967637776139,0.510637491385472,0.006254990954972672,0.05224140715742358,1.646014646446217,0.466092557158365,0.004230791604187195,0.04408259225881542,1.679642427678079,0.3982027232576494,0.008641232536884409,0.03728583265587649,1.566299015260084,0.39935475437409285,0.007874518135760159,0.035121407908002014,1.0183854175946436,0.6443358541744587
2019-09-30,0.017181177931020697,0.003074027097772003,0.049562277667165804,1.2237847367453794,0.30745497506529074,0.008924428638196725,0.054202646362241626,1.1980834823898863,0.241110957619744,0.0035808512228397648,0.044180502631520416,1.1593237973003243,0.2080615956811744,0.008419253161180907,0.0374797059833564,1.0988560674004655,0.22278613672628053,0.007468629230797428,0.03439978268429538,0.9835910300935538,0.22452056714339702,0.004578740540366111,-0.0010825717440804184,0.05687343677099466,1.370808273871091,0.5516668756724769,0.010509805646281734,0.06185921851071034,1.3125012055980227,0.39576629605005287,0.005123552742407894,0.0519967529143243,1.2660322410318812,0.29278314807310896,0.011110380722767876,0.04473113388142675,1.1546707924610222,0.2992489327897986,0.010518052016707375,0.04171549068303301,0.9241249270334488,0.3239549928428272,0.019450265077898266,0.003460135104651574,0.05087984737101861,1.4208700038839104,0.5401108729902719,0.006517005776794959,0.05230686915767125,1.4618584360001905,0.44042417641322024,0.002310475146637775,0.04242912184152318,1.5448398602275255,0.38322473176023925,0.009528247604999244,0.037213416491751236,1.489855587386024,0.38226006992974365,0.008252835288859112,0.0351218140216882,0.9815255074777682,0.6070334165768041
2019-10-31,0.020431770513684056,0.020315927473875894,0.03122494371554381,0.965176137435894,0.23352711358553865,0.02014529515756238,0.0410608299404496,0.9505219874794429,0.16720744803721174,0.006549808342492353,0.04315542841737145,0.8939384736198486,0.16149976034915817,0.008797271886675222,0.03754385231896257,0.8531021732341316,0.1711875551069093,0.007422467728238778,0.03438016551481361,0.759994804963116,0.1749244598412233,0.03663058621536641,0.02211035916772397,0.0372416990159536,1.0741443791688945,0.414647631501816,0.023657298568721074,0.04976980239060599,1.0321472896789625,0.2890424565010363,0.007889242404473501,0.05213471139900508,0.974721759778551,0.22422714243970074,0.011565299681953186,0.04492502131299265,0.8972003580262432,0.22565073700694782,0.0106191094081094,0.04177218952816952,0.7152833823593514,0.25073029827240007,0.004807415667053672,0.017792633920843116,0.033111624753119934,1.1540995391430247,0.4351788591682365,0.015655277667708023,0.04099558461056144,1.1921283330167909,0.3498327174339021,0.004692753216309869,0.04107676318015679,1.223905477512661,0.30777197174099347,0.009241179785132721,0.03721558127559494,1.2079938222355686,0.3075695043516441,0.007993013673811687,0.035088100768026514,0.8062702555082173,0.48738249683512314
2019-11-30,0.034047037714499906,0.013339302217127735,0.019247216265497438,1.8388534610236622,0.5994329418404878,0.01568155876242976,0.03611879754961075,2.0431189508518783,0.5236344928245305,0.00959638515824518,0.042820335289832416,2.021366351427842,0.4356110394548875,0.00954629810228093,0.03782431315392655,1.9305211726547429,0.43139910836243545,0.007581025212708527,0.03448220369006386,1.7501246288925558,0.40082861545052745,0.04499435132841234,0.01626744202061541,0.02822451707664997,1.639135346570617,0.5090419838346155,0.018413957659699796,0.04350167507635549,1.9201191883377724,0.6536761749397331,0.011579626057326159,0.05201207692991301,1.8855000387267222,0.4908131401298092,0.012233321866891163,0.04527857591190316,1.7633818932274639,0.46548907886889646,0.01078995144119021,0.04189331429726592,1.4258156605117542,0.4853745308673382,0.03716524151716505,0.010839874726617649,0.019927131046418873,1.940862528057217,0.7561954004083021,0.01220338778218637,0.03701355798002109,2.3343323536632012,0.8036494669396473,0.008401034215378906,0.04045779301781406,2.5636161617179263,0.7534482281014729,0.010371554174104066,0.03754103953547244,2.6003189707177157,0.735157792464864,0.00819293309445544,0.035221546623385676,1.7742497414978933,1.0569902721729814
2019-12-31,0.02858981890573009,0.016431635564882162,0.020411653430949677,0.9818374889123087,0.27182549672092643,0.015567651718610053,0.03607133944342152,1.163937017073723,0.3087405742473915,0.010889937353763268,0.042992058404128966,1.1804830044430827,0.2569784328371475,0.010338832892211514,0.03797054070036762,1.1346324954069482,0.24914655915269746,0.008127331986403979,0.03455216112627137,1.0318505996041016,0.22714199245262773,0.035442958374321654,0.019129838064386305,0.029536305392599854,0.7723591613021369,0.21238158583710554,0.018514165371091094,0.0435438294894041,0.9292498235697055,0.3164840762525064,0.013331813304268686,0.05220552530981959,0.9292184018066962,0.23434479560430269,0.013727194510767335,0.04528043976424603,0.868278594038729,0.2232526058392679,0.01157399090903816,0.04190739212557201,0.7026482881762497,0.23493626554651048,0.01736202544407517,0.012324994237299491,0.020118750836939432,1.0152455512320133,0.26180265685010745,0.010274221619772672,0.036088793052063264,1.372595813745199,0.5069056435900671,0.009144585134574529,0.04048010615040303,1.530980823669521,0.47497646035558244,0.010409272373410387,0.037547696947533106,1.5876505482577412,0.45865957791742645,0.00848713326817806,0.03522321138040998,1.1003169246078879,0.6393520454528918
2020-01-31,-0.0016280928190489652,0.019724342449177156,0.013662273827785886,0.7079035366407705,0.2381860388068679,0.013612416811746308,0.036457257124019225,0.7722438873063175,0.21312952598328866,0.00972811562008164,0.04300112906730891,0.766368707664819,0.1733011866786037,0.009639602264873152,0.03799203932147033,0.7400267035193547,0.16480164086848412,0.008617543870060007,0.03419383067120016,0.6667617092982441,0.15175792875436628,0.019876159427214546,0.028304559177136212,0.016068455306297247,0.7065829315481327,0.2315926454901694,0.017889245490186622,0.04346723581148771,0.766610980708977,0.26467185042149677,0.011666155272933538,0.051392012421008965,0.7508023577212007,0.19529748158861754,0.013262230490472152,0.04513834196793474,0.7075929931657505,0.18198954497198527,0.012260019911142938,0.041696741688650535,0.5683957791951275,0.19446166283938582,-0.009895781327281972,0.013777833275782036,0.017556353556101908,0.5908295159696393,0.26136882258155936,0.00923571738926705,0.03654815318231674,0.6953208605377497,0.26735256676508656,0.008126914223252329,0.04070060083185138,0.7442273629839254,0.23362435349412805,0.009233983419375199,0.03761524925487598,0.7812606111996804,0.22306165950113224,0.008937624194554215,0.03480290126137848,0.5444214640337794,0.31271721975505323
